fcltynm,mt10id,mt13cnt,fcltychartr,sidonm,gugunnm,opende
플레이클라우드(클라우드그라운드),FC002337,1,민간(대학로 외),서울,동작구,
"플렉스라운지 (구. 스테이라운지, 구. 인디팍)",FC001224,1,민간(대학로 외),서울,마포구,2015
플렉스홀 3호점,FC004178,1,민간(대학로 외),서울,마포구,
피가로아트홀 [울산],FC001257,1,민간(대학로 외),울산,중구,2013
피드백 [창원],FC004333,1,민간(대학로 외),경남,창원시,
피사체 LAB,FC004006,1,민간(대학로 외),서울,서초구,
피아니스트의 방,FC004276,1,민간(대학로 외),서울,마포구,
피아올라홀(피아올라스튜디오),FC004605,1,민간(대학로 외),경기,오산시,
피어59스튜디오(Pier59 Studios),FC002168,1,기타(비공연장),서울,성동구,
피에로소극장,FC002548,1,민간(대학로 외),울산,중구,2013
피오레아트앤엔터(피오레움),FC004802,1,민간(대학로 외),서울,서초구,
피움스튜디오,FC002745,1,민간(대학로 외),서울,영등포구,2018
피카디리플러스,FC004051,1,민간(대학로 외),서울,종로구,
피카소소극장,FC000825,1,민간(대학로),서울,종로구,2008
피크닉,FC002310,1,기타(비공연장),서울,중구,
피크뮤직홀,FC003343,1,민간(대학로 외),광주,남구,
핀란드홀,FC003810,1,민간(대학로 외),서울,서대문구,
필근아소극장,FC001903,1,민간(대학로 외),인천,부평구,2019
필로스호텔,FC003288,1,기타(비공연장),경북,포항시,
필슈파스,FC003407,1,민간(대학로 외),부산,수영구,
필슈파스 [부산진구],FC004332,1,민간(대학로 외),부산,부산진구,
핑크153,FC002620,1,기타(비공연장),인천,중구,
하나은행 하트원,FC004107,2,기타(비공연장),서울,중구,
하나투어 브이홀,FC000213,1,민간(대학로 외),서울,마포구,2008
하남 소극장(구.하남 단막극장),FC002549,1,민간(대학로 외),경기,하남시,2010
하남문화예술회관,FC000095,3,공공(문예회관),경기,하남시,2007
하남종합운동장,FC004828,1,공공(기타),경기,하남시,
하늘도시 매직하우스,FC003697,1,기타(비공연장),인천,중구,
하늘바람소극장,FC000408,1,민간(대학로 외),부산,남구,2014
하늘북,FC003475,1,민간(대학로 외),대구,달서구,
하다아트홀,FC003193,1,민간(대학로 외),서울,강남구,
하동문화예술회관,FC000250,2,공공(문예회관),경남,하동군,2001
하땅세 라이트스튜디오,FC004234,1,민간(대학로),서울,성북구,
하땅세극장,FC003122,2,민간(대학로),서울,성북구,
하마씨어터(구. 가든씨어터),FC001232,1,민간(대학로),서울,종로구,1995
하모니아 아트홀,FC000296,2,민간(대학로 외),대구,중구,2007
하스커피,FC003739,1,기타(비공연장),경북,구미시,
하우스오브레퓨즈(House of Refuge),FC004504,1,민간(대학로 외),제주,제주시,
하우스오브베르,FC004253,1,민간(대학로 외),부산,수영구,
하우스플랜,FC003714,1,기타(비공연장),경기,김포시,
하이스트리트 이탈리아(High Street Italia) [서울 강남],FC004662,6,기타(비공연장),서울,강남구,
하이원 그랜드호텔(강원랜드),FC001843,2,기타(비공연장),강원,정선군,2003
하이커 그라운드,FC004123,1,공공(기타),서울,중구,
하이클래식아트홀,FC004022,1,민간(대학로 외),부산,연제구,
하트리사이틀홀,FC001295,1,민간(대학로 외),서울,송파구,2013
하하아트홀 (구. 성원아트홀),FC001857,1,민간(대학로 외),부산,강서구,2018
하하하 소극장,FC001835,1,민간(대학로 외),인천,부평구,2017
학산소극장,FC000300,1,공공(기타),인천,미추홀구,2004
학인당,FC004436,1,기타(비공연장),전북,전주시,
학전 (폐관),FC000744,3,민간(대학로),서울,종로구,1991
한강뮤지엄,FC003717,2,기타(비공연장),경기,남양주시,
한강시민공원 삼패지구,FC002729,1,기타(비공연장),경기,남양주시,
한국가구박물관,FC004421,1,민간(대학로 외),서울,성북구,
한국공예관 문화제조창,FC003151,1,공공(기타),충북,청주시,
한국과학기술단체총연합회,FC004213,1,기타(비공연장),서울,강남구,
한국과학기술원,FC002551,1,공공(기타),대전,유성구,1971
한국교통대학교 [증평캠퍼스],FC002552,1,공공(기타),충북,증평군,2003
한국대중음악박물관,FC004473,1,민간(대학로 외),경북,경주시,2014
한국만화박물관,FC001371,1,공공(기타),경기,부천시,2001
한국문화의집 KOUS,FC000065,1,공공(기타),서울,강남구,2003
한국문화테마파크,FC003408,1,민간(대학로 외),경북,안동시,
한국방송통신대학교,FC002394,2,민간(대학로),서울,종로구,
한국방송회관 코바코홀 (구. 브로드홀),FC001107,1,공공(기타),서울,양천구,1998
한국불교역사문화기념관,FC000237,1,민간(대학로 외),서울,종로구,2005
한국선비문화수련원,FC002687,1,기타(비공연장),경북,영주시,
한국성서대학교,FC003562,1,민간(대학로 외),서울,노원구,
한국소리문화의전당,FC000477,8,공공(문예회관),전북,전주시,2001
한국소리터,FC001572,2,공공(기타),경기,평택시,2011
한국예술종합학교,FC000137,3,공공(기타),서울,성북구,2007
한국예술종합학교 [서초],FC001788,1,공공(기타),서울,서초구,1999
한국외국어대학교 [서울],FC003863,1,민간(대학로 외),서울,동대문구,1954
한국의집,FC000573,2,공공(기타),서울,중구,1981
한국전력공사 본사,FC004783,1,공공(기타),전남,나주시,
한국전통문화전당,FC001302,2,공공(기타),전북,전주시,2015
한국즉흥극장,FC002553,1,민간(대학로 외),서울,용산구,2017
한국코미디타운,FC002057,1,민간(대학로 외),경북,청도군,2017
한국콘텐츠진흥원 CKL스테이지,FC001428,1,공공(기타),서울,중구,2015
한국토지주택공사(LH) 본사,FC002875,1,기타(비공연장),경남,진주시,
한국트로트가요센터,FC004666,1,공공(기타),전남,영암군,
한국항공대학교,FC004244,1,민간(대학로 외),경기,고양시,
한국효문화진흥원,FC001806,1,공공(기타),대전,중구,2017
한길 책박물관,FC004216,1,기타(비공연장),경기,파주시,1976
한남대로 158(극단 성북동 비둘기),FC001549,1,민간(대학로 외),서울,용산구,2016
한남대학교 56주년기념관,FC001593,1,민간(대학로 외),대전,대덕구,1986
한남대학교 성지관,FC001800,1,민간(대학로 외),대전,대덕구,1986
한내소극장,FC002554,1,민간(대학로 외),경기,포천시,2009
한라대학교 (원주),FC004650,1,기타(비공연장),강원,원주시,
한라아트홀,FC000724,3,민간(대학로 외),제주,제주시,2001
한라체육관,FC004288,1,기타(비공연장),제주,제주시,1984
한림대학교 일송아트홀,FC001341,1,민간(대학로 외),강원,춘천시,2000
한마음교회,FC003312,1,기타(비공연장),강원,춘천시,1983
한마음회관,FC002555,1,민간(대학로 외),울산,동구,1991
한바탕 소극장,FC003776,1,민간(대학로 외),서울,송파구,
한밭대학교,FC001667,2,민간(대학로 외),대전,유성구,2001
한밭도서관,FC002556,1,공공(기타),대전,중구,1989
한밭종합운동장,FC002077,1,공공(기타),대전,중구,1959
한성대학교,FC001900,1,기타(비공연장),서울,성북구,1978
한성아트홀(구. 인켈아트홀),FC000152,2,민간(대학로),서울,종로구,1990
한양대학교 [안산],FC002576,3,민간(대학로 외),경기,안산시,1979
한양대학교 노천극장,FC001582,1,민간(대학로 외),서울,성동구,1980
한양대학교 대운동장,FC001801,1,기타(비공연장),서울,성동구,1980
한양대학교 백남음악관,FC001803,1,민간(대학로 외),서울,성동구,1980
한양대학교 예술극장,FC003985,1,민간(대학로 외),서울,성동구,
한양대학교 올림픽체육관,FC001802,2,민간(대학로 외),서울,성동구,1980
한양레퍼토리씨어터,FC000188,1,민간(대학로),서울,종로구,2003
한얼소극장,FC001176,1,민간(대학로),서울,종로구,2002
한영아트센터,FC001708,1,민간(대학로 외),대구,수성구,2016
한예극장,FC003249,2,민간(대학로),서울,종로구,
한옥 함께봄,FC004901,1,민간(대학로),서울,종로구,
한옥마을아트홀,FC001418,1,민간(대학로 외),전북,전주시,2008
한우리정보문화센터,FC001630,1,공공(기타),서울,서초구,2009
한울림소극장,FC000858,1,민간(대학로 외),대구,남구,2008
한울에너지팜,FC004330,1,기타(비공연장),경북,울진군,
한전아트센터,FC000113,1,공공(기타),서울,서초구,2001
한중문화관,FC000543,1,공공(기타),인천,중구,2005
한탄강 다목적광장,FC003785,1,공공(기타),경기,포천시,
한탄임진강지질공원,FC003041,1,기타(비공연장),경기,포천시,
한해랑아트홀,FC001365,1,민간(대학로 외),전북,전주시,2015
한홀 소극장,FC002876,1,민간(대학로 외),경기,하남시,
한화리조트 [설악 쏘라노],FC003673,1,기타(비공연장),강원,속초시,
한화리조트 [양평],FC002557,1,기타(비공연장),경기,양평군,2013
한화손해보험 한남사옥,FC004488,1,기타(비공연장),서울,용산구,
함께하는교회,FC001993,1,기타(비공연장),대전,유성구,
함덕32,FC002826,2,기타(비공연장),제주,제주시,
함라한옥마을체험관,FC003104,1,기타(비공연장),전북,익산시,
함바꿈소극장,FC004823,1,민간(대학로 외),경기,부천시,
함안문화예술회관,FC000584,3,공공(문예회관),경남,함안군,2005
함안문화원,FC000719,2,공공(기타),경남,함안군,1965
함양문화예술회관,FC000585,2,공공(문예회관),경남,함양군,2011
함창향교,FC002824,1,기타(비공연장),경북,상주시,
함평엑스포공원,FC004287,3,기타(비공연장),전남,함평군,2009
합천군문화예술회관,FC000586,1,공공(문예회관),경남,합천군,1995
합천실내체육관,FC003678,1,기타(비공연장),경남,합천군,
해남문화예술회관,FC000166,2,공공(문예회관),전남,해남군,2002
해남문화원,FC003389,1,민간(대학로 외),전남,해남군,1965
해녀의부엌,FC002139,1,민간(대학로 외),제주,제주시,
해녀의부엌 [북촌],FC002873,1,민간(대학로 외),제주,제주시,
해돌라운지루프탑,FC002161,1,기타(비공연장),서울,마포구,
해동문화예술촌,FC003944,1,공공(기타),전남,담양군,
해미읍성,FC004905,1,민간(대학로 외),충남,서산시,
해밀화 [시흥],FC004383,1,민간(대학로 외),경기,시흥시,
해바라기소극장 (구. 훈아트홀),FC001431,1,민간(대학로),서울,종로구,2013
해바라기소극장 [부산],FC001920,1,민간(대학로 외),부산,남구,
해방촌 토굴,FC003699,1,기타(비공연장),서울,용산구,
해봄연습실,FC003384,1,민간(대학로 외),서울,관악구,
해와강,FC003708,1,기타(비공연장),경남,밀양시,
해운대 대천공원,FC002883,1,공공(기타),부산,해운대구,
해운대그랜드호텔 (폐관),FC001332,1,민간(대학로 외),부산,해운대구,2015
해운대문화회관,FC000832,3,공공(문예회관),부산,해운대구,2007
해운대해수욕장,FC002133,2,기타(비공연장),부산,해운대구,
해피씨어터,FC001303,1,민간(대학로),서울,종로구,2008
핸즈커피 운암호수점,FC003508,1,민간(대학로 외),대구,북구,2019
행복을주는소극장 (구. SM아트홀 3관),FC003326,1,민간(대학로 외),부산,남구,
행주아트홀,FC002735,1,민간(대학로 외),경기,고양시,
행화탕 (폐관),FC001698,1,기타(비공연장),서울,마포구,2016
허균허난설헌기념공원,FC002893,1,기타(비공연장),강원,강릉시,
허둥극장 (폐관),FC001525,1,민간(대학로 외),부산,남구,2014
허리우드극장 (구. 모두의극장),FC002631,3,민간(대학로 외),서울,종로구,
허브나라농원,FC003532,4,민간(대학로 외),강원,평창군,1994
허수아비소극장,FC001862,1,민간(대학로),서울,종로구,2018
허클베리핀 작업실,FC003752,1,기타(비공연장),서울,서대문구,
헤르만아트홀,FC003168,1,민간(대학로 외),서울,성동구,2022
헤리티지,FC004033,1,기타(비공연장),경북,포항시,
헤븐포인트교회,FC002295,1,기타(비공연장),경기,고양시,
헤이그라운드 성수시작점,FC002899,1,민간(대학로 외),서울,성동구,
헤이든 [부산],FC004026,1,기타(비공연장),부산,기장군,
헬덴뮤직,FC003179,1,민간(대학로 외),서울,서초구,
현대백화점 문화홀 [대구],FC001362,2,민간(대학로 외),대구,중구,2011
현대백화점 문화홀 [목동],FC002436,1,민간(대학로 외),서울,양천구,
현대백화점 문화홀 [무역센터],FC002387,1,민간(대학로 외),서울,강남구,
현대백화점 문화홀 [미아],FC001658,1,민간(대학로 외),서울,성북구,2001
현대백화점 문화홀 [신촌],FC001482,1,민간(대학로 외),서울,서대문구,2013
현대백화점 문화홀 [압구정],FC001591,1,민간(대학로 외),서울,강남구,1985
현대백화점 문화홀 [울산],FC000627,1,민간(대학로 외),울산,남구,1998
현대백화점 문화홀 [중동],FC001824,1,민간(대학로 외),경기,부천시,2003
현대백화점 문화홀 [천호],FC002584,1,민간(대학로 외),서울,강동구,
현대백화점 문화홀 [충청],FC001297,1,민간(대학로 외),충북,청주시,2012
현대백화점 문화홀 [킨텍스],FC001590,1,민간(대학로 외),경기,고양시,2011
현대자동차(주)문화회관,FC001744,1,민간(대학로 외),울산,북구,1991
현대카드 언더스테이지,FC001826,2,민간(대학로 외),서울,용산구,2015
현대프리미엄아울렛 [김포],FC004377,1,기타(비공연장),경기,김포시,
현대호텔 [목포],FC002558,1,기타(비공연장),전남,영암군,2006
현장아트홀,FC000714,3,민간(대학로 외),경남,진주시,2007
혜화동성당,FC003846,1,기타(비공연장),서울,종로구,1927
혜화아트센터,FC003215,1,민간(대학로),서울,종로구,
호남대학교,FC003963,1,민간(대학로 외),광주,광산구,1978
호랑가시나무 아트폴리곤,FC004837,1,기타(비공연장),광주,남구,
호박이넝쿨책,FC004439,1,기타(비공연장),서울,성북구,
호사가,FC004719,1,민간(대학로 외),서울,용산구,
호서대학교 아산캠퍼스,FC003585,1,민간(대학로 외),충남,아산시,
호암예술관,FC000407,1,공공(기타),충북,충주시,2006
호원아트홀,FC000070,1,민간(대학로 외),서울,강동구,2011
호은성,FC002288,1,기타(비공연장),서울,서초구,
호은아트홀 (구. 키득키득아트홀),FC001442,1,민간(대학로),서울,종로구,2013
호텔 농심,FC003834,2,기타(비공연장),부산,동래구,
호텔 드몽드,FC004015,4,기타(비공연장),전남,담양군,
호텔 스카이파크 센트럴 서울 판교,FC004406,2,민간(대학로 외),경기,성남시,
