perf_id,title,genre,perf_start_date,perf_end_date,venue_name,runtime_min,company_id,total_ticket_sales_qty,season_match_status,work_group_key,season_rank,actual_group_size,runtime_missing
PF265663,시지프스 [함안],뮤지컬,2025-07-12,2025-07-12,함안문화예술회관 대공연장,100.0,FC000584,836,unmatched,,,1,False
PF232584,"서울시극단, 제15기 시민연극교실",연극,2024-01-06,2024-01-07,세종문화회관 세종S씨어터,90.0,FC000020,835,unmatched,,,1,False
PF249801,"평택시립국악관현악단 창단 기념 연주회: 평택의 소리, 아시아의 소리: 만남",한국음악(국악),2024-10-12,2024-10-13,평택시남부문예회관 대공연장,95.0,FC000934,834,unmatched,,,1,False
PF264051,제193회 포항시립연극단 정기공연: 모르페섬의 한여름밤의 꿈,연극,2025-05-23,2025-05-25,포항문화예술회관 대공연장,120.0,FC001191,834,unmatched,,,1,False
PF259994,"한국가곡콘서트, 가곡의 별들 [창원]",서양음악(클래식),2025-04-23,2025-04-23,3.15아트센터 대극장,90.0,FC000877,834,unmatched,,,1,False
PF267737,장녀들 [군포],연극,2025-08-23,2025-08-24,군포문화예술회관 수리홀,240.0,FC001167,834,matched,장녀들|::cast0,2.0,2,False
PF245160,변강쇠 점 찍고 옹녀 [대구],한국음악(국악),2024-08-23,2024-08-24,대구문화예술회관 팔공홀,135.0,FC000191,834,matched,변강쇠 점 찍고 옹녀::cast0,6.0,1,False
PF234670,"과천시립교향악단 콘서트시리즈 2, Drama [과천]",서양음악(클래식),2024-03-29,2024-03-29,과천시민회관 대극장,110.0,FC000808,833,unmatched,,,1,False
PF260849,"제77회 대전시립무용단 정기공연: 인연, 가족사진 Ⅱ",무용(서양/한국무용),2025-04-25,2025-04-26,대전시립연정국악원 큰마당,70.0,FC001415,833,unmatched,,,1,False
PF241933,"제1회 아트밸리 아산 오페라 축제, 국립오페라단 잔니스키키",서양음악(클래식),2024-06-22,2024-06-22,경찰인재개발원 차일혁홀 ,70.0,FC003223,832,unmatched,,,1,False
PF282428,"국립청년극단, 미녀와 야수 [속초]",연극,2026-02-27,2026-02-28,속초문화예술회관 대공연장,100.0,FC000358,832,matched,국립청년극단 미녀와 야수::(재) 국립극단,5.0,5,False
PF253677,꿈의 아리아 [용인],서양음악(클래식),2024-12-07,2024-12-07,용인시평생학습관 (여성회관) 큰어울마당,90.0,FC002433,832,matched,꿈의 아리아::cast0,4.0,3,False
PF233860,"강원특별자치도립국악관현악단, 신년음악회",한국음악(국악),2024-01-30,2024-01-30,원주백운아트홀,90.0,FC000676,832,unmatched,,,1,False
PF274483,"국립오페라단, 잔니 스키키 [수원]",서양음악(클래식),2025-11-01,2025-11-01,수원SK아트리움 대공연장,60.0,FC001438,831,matched,국립오페라단 잔니 스키키::국립오페라단,6.0,6,False
PF257824,"서울시합창단, M 컬렉션 시리즈 Ⅱ: 낙엽 위에 흐르는 멜로디",서양음악(클래식),2025-10-30,2025-10-31,세종문화회관 세종체임버홀,90.0,FC000020,830,unmatched,,,1,False
PF257886,"서울시합창단, 가곡시대",서양음악(클래식),2025-06-13,2025-06-14,세종문화회관 세종체임버홀,90.0,FC000020,830,matched,서울시합창단 가곡시대::서울시합창단,2.0,3,False
PF241569,"제425회 인천시립교향악단 정기연주회, 클래식 나우 Ⅱ: 바수니스트 유성권",서양음악(클래식),2024-09-06,2024-09-06,아트센터 인천 콘서트홀,,FC001873,830,unmatched,,,1,True
PF257260,부천필하모닉오케스트라 해설음악회 Ⅱ: 멘델스존의 춤 [부천],서양음악(클래식),2025-04-17,2025-04-17,부천아트센터 콘서트홀,100.0,FC003150,829,unmatched,,,1,False
PF232642,"다이나믹 K 심포니 시리즈 3, 베를리오즈 환상교향곡",서양음악(클래식),2024-05-10,2024-05-10,고양아람누리 아람음악당,100.0,FC000127,829,unmatched,,,1,False
PF251459,하모니 [과천],뮤지컬,2024-11-22,2024-11-23,과천시민회관 대극장,110.0,FC000808,829,unmatched,,,1,False
PF247912,"포항국제음악제, 포항시립교향악단 & 선우예권",서양음악(클래식),2024-11-07,2024-11-07,포항문화예술회관 대공연장,100.0,FC001191,829,unmatched,,,1,False
PF257765,제241회 울산시립교향악단 정기연주회: 꿈과 환상 Dreams & Fantasies,서양음악(클래식),2025-03-14,2025-03-14,울산문화예술회관 대공연장,100.0,FC000081,828,unmatched,,,1,False
PF280665,제주특별자치도립 제주예술단 송년음악회,서양음악(클래식),2025-12-11,2025-12-11,제주문예회관 대극장,90.0,FC000260,828,unmatched,,,1,False
PF286538,나의 아저씨 [수원],연극,2026-04-25,2026-04-25,수원SK아트리움 대공연장,170.0,FC001438,827,unmatched,,,1,False
PF231335,수박수영장 [서울 관악],뮤지컬,2023-12-22,2023-12-23,관악아트홀 (구. 관악문화관) 관악아트홀 (구. 관악문화관) ,100.0,FC000036,827,matched,수박수영장::cast1,3.0,2,False
PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),2024-01-18,2024-01-18,안산문화예술의전당 해돋이극장,90.0,FC000018,826,unmatched,,,1,False
PF252591,여신님이 보고계셔 [인천],뮤지컬,2024-11-16,2024-11-16,남동소래아트홀 소래극장 (대공연장) ,,FC000214,825,matched,여신님이 보고계셔::(주)연우무대,3.0,1,True
PF273395,제77회 안산시립합창단 창단 30주년 정기연주회 [안산],서양음악(클래식),2025-09-25,2025-09-25,안산문화예술의전당 해돋이극장,110.0,FC000018,825,unmatched,,,1,False
PF287392,"과천시립교향악단 콘서트시리즈2, 김정원 그리고 바그너 [과천]",서양음악(클래식),2026-04-17,2026-04-17,과천시민회관 대극장,92.0,FC000808,824,unmatched,,,1,False
PF261353,민속악단 정기공연: 다시 그리는 노래,한국음악(국악),2025-04-10,2025-04-11,국립국악원 예악당,90.0,FC000009,824,unmatched,,,1,False
PF287618,제10회 평택시립국악관현악단 정기 연주회: 지영희의 음악세계,한국음악(국악),2026-04-15,2026-04-15,평택아트센터 대공연장,90.0,FC004655,824,unmatched,,,1,False
PF242058,"제318회 부천필하모닉오케스트라 정기연주회, 서진과 멘델스존",서양음악(클래식),2024-07-26,2024-07-26,부천아트센터 콘서트홀,90.0,FC003150,823,unmatched,,,1,False
PF277339,제70회 순천시립소년소녀합창단 정기연주회 [순천],서양음악(클래식),2025-11-08,2025-11-08,순천문화예술회관 대극장,80.0,FC000493,822,unmatched,,,1,False
PF279264,제82회 고양시립합창단 정기연주회: 송년가족음악회,서양음악(클래식),2025-12-11,2025-12-11,고양아람누리 아람음악당,95.0,FC000127,822,unmatched,,,1,False
PF286347,난쟁이들 [군포],뮤지컬,2026-04-03,2026-04-04,군포문화예술회관 철쭉홀,120.0,FC001167,820,unmatched,,,1,False
PF247691,빵야 [서울 금천],연극,2024-10-09,2024-10-09,금나래아트홀,170.0,FC000784,819,unmatched,,,1,False
PF244379,고도를 기다리며 [군포],연극,2024-08-02,2024-08-03,군포문화예술회관 철쭉홀,150.0,FC001167,818,matched,고도를 기다리며::(주)파크컴퍼니,13.0,1,False
PF285319,"인천시립무용단 기획공연, InsideOut: 안무가들 [인천]",무용(서양/한국무용),2026-03-27,2026-03-28,인천문화예술회관 소공연장,70.0,FC000013,818,unmatched,,,1,False
PF242585,제66회 안산시립국악단 정기연주회,한국음악(국악),2024-06-27,2024-06-27,안산문화예술의전당 해돋이극장,90.0,FC000018,817,unmatched,,,1,False
PF283537,"경남도립극단, 반야 삼촌 [진주]",연극,2026-04-09,2026-04-11,경상남도문화예술회관 대공연장,100.0,FC001701,816,unmatched,,,1,False
PF268086,"천안예술의전당 개관13주년 기념공연, 국립합창단: 가을에 찾아온 모차르트 그리고 가곡",서양음악(클래식),2025-09-19,2025-09-19,천안예술의전당 대공연장,90.0,FC001383,816,unmatched,,,1,False
PF269866,"국립창극단, 송년판소리",한국음악(국악),2025-12-19,2025-12-20,국립극장 달오름극장,210.0,FC000003,815,unmatched,,,1,False
PF235789,제75회 고양시립합창단 정기연주회: 봄이 오는 소리,서양음악(클래식),2024-03-19,2024-03-19,고양아람누리 아람음악당,85.0,FC000127,815,unmatched,,,1,False
PF274268,"국립오페라단 오페레타, 박쥐",서양음악(클래식),2025-12-20,2025-12-20,당진문예의전당 대공연장,150.0,FC000424,814,matched,국립오페라단 오페레타 박쥐::국립오페라단 오페레타,2.0,2,False
PF269427,"국립심포니오케스트라, 브루크너 교향곡 4번 [고양]",서양음악(클래식),2025-10-31,2025-10-31,고양아람누리 아람음악당,110.0,FC000127,813,unmatched,,,1,False
PF280218,"서울시소년소녀합창단, 합창과 문학의 만남: 너를 두고",서양음악(클래식),2025-12-19,2025-12-20,세종문화회관 세종체임버홀,70.0,FC000020,813,unmatched,,,1,False
PF249753,제188회 인천시립합창단 정기연주회 [인천],서양음악(클래식),2024-10-24,2024-10-24,아트센터 인천 콘서트홀,100.0,FC001873,812,unmatched,,,1,False
PF234884,"용인시립합창단 기획공연, 아카펠라 & 재즈",서양음악(클래식),2024-03-28,2024-03-28,용인포은아트홀,100.0,FC000057,812,unmatched,,,1,False
PF272744,신명의 꽃: 헌화가 [제천],한국음악(국악),2025-09-26,2025-09-27,제천예술의전당 대공연장,100.0,FC003948,812,matched,신명의 꽃: 헌화가::cast1,1.0,2,False
PF246467,잠자는 숲속의 미녀 [논산],무용(서양/한국무용),2024-08-23,2024-08-23,논산아트센터(구. 논산문화예술회관) 대공연장,70.0,FC001182,811,unmatched,,,1,False
PF280336,제83회 창원시립소년소녀합창단 정기연주회: The Gift of Christmas,서양음악(클래식),2025-12-12,2025-12-12,성산아트홀 대극장,100.0,FC000885,811,unmatched,,,1,False
PF260900,제433회 인천시립교향악단 정기연주회 [인천],서양음악(클래식),2025-05-16,2025-05-16,아트센터 인천 콘서트홀,90.0,FC001873,811,unmatched,,,1,False
PF270512,"국립국악원 창작악단 정기공연, 전통의 재발견 Ⅵ",한국음악(국악),2025-09-25,2025-09-26,국립국악원 예악당,70.0,FC000009,810,unmatched,,,1,False
PF243014,"국립합창단 초청공연, 전쟁 그리고 평화 [광주]",서양음악(클래식),2024-07-02,2024-07-02,광주 예술의 전당 대극장,120.0,FC000233,810,unmatched,,,1,False
PF252669,제22회 익산시립풍물단 정기공연,한국음악(국악),2024-11-07,2024-11-07,익산예술의전당 대공연장,60.0,FC001356,809,unmatched,,,1,False
PF255128,"군산시립예술단 합동연주회, 김과장네 크리스마스 빅~뱅!",서양음악(클래식),2024-12-19,2024-12-19,군산예술의전당 대공연장,70.0,FC000447,809,unmatched,,,1,False
PF253997,"국립창극단, 절창Ⅴ",한국음악(국악),2025-04-25,2025-04-26,국립극장 달오름극장,100.0,FC000003,808,unmatched,,,1,False
PF253438,제130회 대구시립소년소녀합창단 정기연주회: 우리가 노래하는 이유,서양음악(클래식),2024-12-07,2024-12-07,대구문화예술회관 팔공홀,90.0,FC000191,807,unmatched,,,1,False
PF276164,"울산 포항 경주 해오름동맹 시립예술단 합동공연, 공존: Coexistence [경주]",서양음악(클래식),2025-11-15,2025-11-15,경주예술의전당 대공연장(화랑홀),110.0,FC000517,806,matched,울산 포항 경주 해오름동맹 시립예술단 합동공연 공존: Coexistence::cast0,2.0,2,False
PF234179,"경기필하모닉 마스터즈 시리즈 Ⅱ, 말러 교향곡 1번 [서울]",서양음악(클래식),2024-05-24,2024-05-24,롯데콘서트홀,120.0,FC001513,806,matched,경기필하모닉 마스터즈 시리즈 Ⅱ 말러 교향곡 1번::cast0,2.0,1,False
PF260091,제79회 고양시립합창단 정기연주회: 엘리야 Elijah,서양음악(클래식),2025-04-03,2025-04-03,고양아람누리 아람음악당,135.0,FC000127,806,unmatched,,,1,False
PF278705,프랑크 앤 슈타인 [광주],연극,2025-12-04,2025-12-07,광주 예술의 전당 소극장,140.0,FC000233,806,unmatched,,,1,False
PF242029,"제321회 부천필하모닉오케스트라 정기연주회, 지휘자와 작곡가 Ⅸ: 마르틴 덴디벨과 시벨리우스",서양음악(클래식),2024-11-14,2024-11-14,부천아트센터 콘서트홀,105.0,FC003150,806,unmatched,,,1,False
PF250689,템플 [보성],연극,2024-10-16,2024-10-17,보성군문화예술회관,95.0,FC001398,805,matched,템플|공연배달서비스간다::공연배달서비스간다,6.0,4,False
PF262046,벨벳토끼 [김해],한국음악(국악),2025-05-04,2025-05-05,김해서부문화센터 하늬홀,60.0,FC001890,804,matched,벨벳토끼|창작하는 타루::창작하는 타루,2.0,2,False
PF279622,"국립합창단, 시네마 클래식 [과천]",서양음악(클래식),2025-12-24,2025-12-24,과천시민회관 대극장,70.0,FC000808,804,unmatched,,,1,False
PF239606,하늘을 난 라이트형제 시즌Ⅱ,뮤지컬,2024-05-04,2024-05-04,다산아트홀,90.0,FC001931,804,unmatched,,,1,False
PF257269,부천필하모닉오케스트라 어린이를 위한 음악놀이터 Ⅰ: 마음이 들리는 시간,서양음악(클래식),2025-06-05,2025-06-05,부천아트센터 콘서트홀,100.0,FC003150,803,unmatched,,,1,False
PF279328,"국립창극단, 절창 Ⅵ",한국음악(국악),2026-04-24,2026-04-25,국립극장 달오름극장,100.0,FC000003,802,unmatched,,,1,False
PF268226,유림 [대구],무용(서양/한국무용),2025-07-25,2025-07-26,대구문화예술회관 팔공홀,60.0,FC000191,801,unmatched,,,1,False
PF279848,제177회 대구시립합창단 정기연주회 [대구],서양음악(클래식),2025-12-18,2025-12-18,대구콘서트하우스 그랜드홀 (대공연장) ,90.0,FC001193,801,unmatched,,,1,False
PF232016,"부천필하모닉오케스트라 해설음악회 Ⅱ: 음악의 어머니, 헨델",서양음악(클래식),2024-04-26,2024-04-26,부천아트센터 콘서트홀,90.0,FC003150,801,unmatched,,,1,False
PF259931,"제141회 광주시립국악관현악단 정기연주회: 꿈, 리턴즈",한국음악(국악),2025-04-04,2025-04-04,광주 예술의 전당 대극장,90.0,FC000233,800,unmatched,,,1,False
PF245664,"서울예술단 송년갈라, SPACon",복합,2024-12-28,2024-12-28,국립극장 해오름극장,120.0,FC000003,800,unmatched,,,1,False
PF277028,"제13회 단원구여성합창단 정기연주회: 응답하라, 8090 [안산]",서양음악(클래식),2025-11-04,2025-11-04,안산문화예술의전당 해돋이극장,,FC000018,800,unmatched,,,1,True
PF289823,구름빵 [영천],뮤지컬,2026-05-15,2026-05-15,영천시민회관 스타홀,100.0,FC000546,800,unmatched,,,1,False
PF274879,"대전시립교향악단 디스커버리 시리즈6, EQ-UP 콘서트: 클래식 음악여행",서양음악(클래식),2025-10-28,2025-10-29,대전예술의전당 앙상블홀,,FC000076,800,unmatched,,,1,True
PF221787,"K-예술축제, 얼쑤 [대전]",뮤지컬,2023-08-26,2023-08-27,대전시립연정국악원 큰마당,80.0,FC001415,800,unmatched,,,1,False
PF257254,"제174회 부천시립합창단 정기연주회: 하이든, 천지창조",서양음악(클래식),2025-03-21,2025-03-21,부천아트센터 콘서트홀,100.0,FC003150,800,unmatched,,,1,False
PF232973,"통영국제음악제, 광주시립교향악단 with 에마뉘엘 파위",서양음악(클래식),2024-04-04,2024-04-04,통영국제음악당 콘서트홀,,FC001271,799,unmatched,,,1,True
PF265803,"대구시립교향악단, 스쿨 콘서트: 영화 속 클래식",서양음악(클래식),2025-06-05,2025-06-05,대구콘서트하우스 그랜드홀 (대공연장) ,60.0,FC001193,798,unmatched,,,1,False
PF265114,"부천필하모닉오케스트라, 어린이를 위한 음악놀이터 Ⅱ [부천]",서양음악(클래식),2025-12-04,2025-12-04,부천아트센터 콘서트홀,60.0,FC003150,797,matched,부천필하모닉오케스트라 어린이를 위한 음악놀이터 Ⅱ::부천필하모닉오케스트라,2.0,1,False
PF233644,"서울시합창단, 가곡시대",서양음악(클래식),2024-06-21,2024-06-21,세종문화회관 세종체임버홀,100.0,FC000020,797,matched,서울시합창단 가곡시대::서울시합창단,1.0,3,False
