week_ending,production_id,show,theatre,this_week_gross,potential_gross,diff_dollar,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_cap
2024-01-07,20e3dd0b-992f-4893-aeb4-3bfabfb3e8f8,Kimberly Akimbo,Booth Theatre,"$546,509.95",,"-$173,820.05",$99.20,$273.00,"5,509",773,8,0,89.08%,-7.09%
2024-01-07,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$2,444,074.00",,"-$1,872,555.00",$187.33,$299.00,"13,047","1,696",8,0,96.16%,-2.51%
2024-01-07,e2c22925-97e1-4f0e-ae13-d9e1636144ef,Merrily We Roll Along,Hudson Theatre,"$1,785,231.00",,"-$210,127.00",$231.01,$649.00,"7,728",966,8,0,100.00%,0.00%
2024-01-07,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,569,159.00",,"-$1,044,682.00",$163.59,$399.00,"9,592","1,387",7,0,98.79%,-1.58%
2024-01-07,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,335,524.24",,"-$450,629.86",$128.90,$0.00,"10,361","1,300",8,0,99.63%,-0.30%
2024-01-07,9f6235df-bf57-4f5d-9ecf-6eefcfaee95b,Prayer For The French Republic,Samuel J. Friedman Theatre,"$366,523.00",,"$116,187.00",$79.04,$279.00,"4,637",637,0,8,90.99%,2.54%
2024-01-07,da8a8008-e066-4ae6-9176-278f2a821ec3,Purlie Victorious,Music Box Theatre,"$486,068.34",,"-$115,466.96",$102.63,$297.00,"4,736","1,001",7,0,67.59%,8.18%
2024-01-07,34ac3865-df15-4a06-a08e-7b7b296db8d3,Shucked,Nederlander Theatre,"$924,203.60",,"-$126,047.00",$100.70,$275.00,"9,178","1,171",8,0,97.97%,-1.40%
2024-01-07,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,032,378.50",,"-$626,625.50",$128.50,$399.00,"8,034","1,031",8,0,97.41%,-3.04%
2024-01-07,5ee405f9-0854-426c-bfb8-d6b956276ecd,Spamalot,St. James Theatre,"$1,081,965.20",,"-$421,221.45",$89.20,$0.00,"12,129","1,653",8,0,91.72%,-4.81%
2024-01-07,651e8a52-1de9-42b8-b3f9-88a56c5c0baa,Sweeney Todd,Lunt-Fontanne Theatre,"$2,037,853.00",,"-$223,425.50",$192.80,$499.00,"10,570","1,498",7,0,100.80%,0.98%
2024-01-07,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$2,124,815.00",,"-$1,878,418.00",$139.99,$275.00,"15,178","1,926",8,0,98.51%,-1.46%
2024-01-14,c3b6dace-a78e-439f-b3f2-bde3381bc6ff,& Juliet,Stephen Sondheim Theatre,"$1,167,943.90",,"$49,882.00",$149.22,$323.00,"7,827","1,026",8,0,95.36%,-4.63%
2024-01-14,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$821,597.00",,"-$795,409.10",$85.74,$199.50,"9,582","1,727",6,0,92.47%,-5.52%
2024-01-14,36a596ef-7f7f-4936-9660-45cadd63e22b,Appropriate,Belasco Theatre,"$452,874.25",,"-$145,700.95",$133.00,$372.50,"3,405",581,7,0,83.72%,-10.60%
2024-01-14,6cc0f67d-b9d9-4b53-a2ed-97b5f5ab574a,Back To The Future,Winter Garden Theatre,"$1,218,043.31",,"-$156,772.14",$106.42,$297.00,"11,446","1,478",8,0,96.80%,-2.35%
2024-01-14,bcd8ca0f-f5cf-4636-abed-6573f9c3f1c8,"A Beautiful Noise, The Neil Diamond Musical",Broadhurst Theatre,"$746,323.15",,"$53,292.45",$137.60,$347.50,"5,424","1,153",8,0,58.80%,-0.65%
2024-01-14,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$1,018,608.28",,"-$84,996.67",$123.38,$0.00,"8,256","1,066",8,0,96.81%,-3.61%
2024-01-14,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$680,369.98",,"-$219,736.87",$98.05,$237.00,"6,939","1,080",8,0,80.31%,-8.97%
2024-01-14,a8be9dfd-a555-4be2-a0af-be3eb5352af6,Days Of Wine And Roses,Studio 54,"$490,940.50",,"$328,847.50",$76.07,$277.00,"6,454",988,0,8,81.65%,-18.45%
2024-01-14,76da35a8-5b4f-4466-804d-cf1e578e7563,Gutenberg! The Musical!,James Earl Jones Theatre,"$1,208,734.90",,"$152,088.80",$143.74,$397.00,"8,409","1,064",8,0,98.79%,0.96%
2024-01-14,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$831,834.95",,"-$1,252.50",$113.01,$0.00,"7,361",918,8,0,100.23%,-0.80%
2024-01-14,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$1,901,849.75",,"-$86,499.50",$178.51,$399.00,"10,654","1,324",8,0,100.59%,-0.72%
2024-01-14,882467ae-ef08-4022-8ac0-b7212a9da1da,Harmony,Ethel Barrymore Theatre,"$534,768.71",,"$88,830.16",$84.91,$297.00,"6,298","1,028",8,0,76.58%,14.14%
2024-01-14,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,387,687.30",,"-$320,651.10",$113.57,$299.00,"12,219","1,622",8,0,94.17%,-4.21%
2024-01-14,24c9e3cf-206e-40bd-b2a6-be0616197285,How to Dance in Ohio,Belasco Theatre,"$387,317.80",,"$39,880.25",$77.70,$247.00,"4,985",989,8,0,63.01%,-4.74%
2024-01-14,20e3dd0b-992f-4893-aeb4-3bfabfb3e8f8,Kimberly Akimbo,Booth Theatre,"$571,684.00",,"$25,174.05",$101.09,$273.00,"5,655",773,8,0,91.45%,2.37%
2024-01-14,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,918,772.00",,"-$525,302.00",$147.92,$279.00,"12,972","1,696",8,0,95.61%,-0.55%
2024-01-14,e2c22925-97e1-4f0e-ae13-d9e1636144ef,Merrily We Roll Along,Hudson Theatre,"$1,834,867.00",,"$49,636.00",$237.43,$649.00,"7,728",966,8,0,100.00%,0.00%
2024-01-14,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,401,257.50",,"-$167,901.50",$141.16,$399.00,"9,927","1,387",8,0,89.46%,-9.33%
2024-01-14,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,171,430.56",,"-$164,093.68",$113.55,$0.00,"10,316","1,300",8,0,99.19%,-0.44%
2024-01-14,9f6235df-bf57-4f5d-9ecf-6eefcfaee95b,Prayer For The French Republic,Samuel J. Friedman Theatre,"$331,741.00",,"-$34,782.00",$76.72,$299.00,"4,324",637,7,0,96.97%,5.98%
2024-01-14,da8a8008-e066-4ae6-9176-278f2a821ec3,Purlie Victorious,Music Box Theatre,"$539,649.05",,"$53,580.71",$103.40,$297.00,"5,219","1,001",8,0,65.17%,-2.42%
2024-01-14,34ac3865-df15-4a06-a08e-7b7b296db8d3,Shucked,Nederlander Theatre,"$1,111,037.60",,"$186,834.00",$120.16,$299.00,"9,246","1,171",8,0,98.70%,0.73%
2024-01-14,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,006,680.50",,"-$25,698.00",$124.36,$299.00,"8,095","1,031",8,0,98.15%,0.74%
2024-01-14,5ee405f9-0854-426c-bfb8-d6b956276ecd,Spamalot,St. James Theatre,"$1,053,065.95",,"-$28,899.25",$91.06,$0.00,"11,564","1,653",8,0,87.45%,-4.27%
2024-01-14,651e8a52-1de9-42b8-b3f9-88a56c5c0baa,Sweeney Todd,Lunt-Fontanne Theatre,"$2,111,146.50",,"$73,293.50",$199.75,$599.00,"10,569","1,498",7,0,100.79%,-0.01%
2024-01-14,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,757,766.00",,"-$367,049.00",$131.05,$275.00,"13,413","1,807",8,0,92.79%,-5.72%
2024-01-21,c3b6dace-a78e-439f-b3f2-bde3381bc6ff,& Juliet,Stephen Sondheim Theatre,"$974,754.30",,"-$193,189.60",$128.09,$323.00,"7,610","1,026",8,0,92.71%,-2.65%
2024-01-21,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,051,107.40",,"$229,510.40",$85.08,$189.50,"12,354","1,727",8,0,89.42%,-3.05%
2024-01-21,36a596ef-7f7f-4936-9660-45cadd63e22b,Appropriate,Belasco Theatre,"$701,140.35",,"$248,266.10",$158.59,$372.50,"4,421",581,8,0,95.12%,11.40%
2024-01-21,6cc0f67d-b9d9-4b53-a2ed-97b5f5ab574a,Back To The Future,Winter Garden Theatre,"$974,544.00",,"-$243,499.31",$96.51,$297.00,"10,098","1,478",8,0,85.40%,-11.40%
2024-01-21,bcd8ca0f-f5cf-4636-abed-6573f9c3f1c8,"A Beautiful Noise, The Neil Diamond Musical",Broadhurst Theatre,"$694,421.65",,"-$51,901.50",$135.18,$347.50,"5,137","1,153",8,0,55.69%,-3.11%
2024-01-21,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$915,103.90",,"-$103,504.38",$111.98,$0.00,"8,172","1,066",8,0,95.83%,-0.98%
2024-01-21,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$602,306.15",,"-$78,063.83",$92.51,$237.00,"6,511","1,080",8,0,75.36%,-4.95%
2024-01-21,a8be9dfd-a555-4be2-a0af-be3eb5352af6,Days Of Wine And Roses,Studio 54,"$417,512.00",,"-$73,428.50",$80.51,$247.00,"5,186",988,0,8,65.61%,-16.04%
2024-01-21,76da35a8-5b4f-4466-804d-cf1e578e7563,Gutenberg! The Musical!,James Earl Jones Theatre,"$1,163,354.10",,"-$45,380.80",$139.11,$397.00,"8,363","1,064",8,0,98.25%,-0.54%
2024-01-21,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$695,295.75",,"-$136,539.20",$98.90,$0.00,"7,030",918,8,0,95.72%,-4.51%
2024-01-21,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$1,762,562.25",,"-$139,287.50",$169.69,$399.00,"10,387","1,324",8,0,98.06%,-2.53%
2024-01-21,882467ae-ef08-4022-8ac0-b7212a9da1da,Harmony,Ethel Barrymore Theatre,"$540,359.77",,"$5,591.06",$82.35,$297.00,"6,562","1,028",8,0,79.79%,3.21%
2024-01-21,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,074,727.90",,"-$312,959.40",$96.44,$299.00,"11,144","1,622",8,0,85.88%,-8.29%
2024-01-21,24c9e3cf-206e-40bd-b2a6-be0616197285,How to Dance in Ohio,Belasco Theatre,"$383,042.05",,"-$4,275.75",$76.33,$247.00,"5,018",989,8,0,63.42%,0.41%
2024-01-21,20e3dd0b-992f-4893-aeb4-3bfabfb3e8f8,Kimberly Akimbo,Booth Theatre,"$487,860.40",,"-$83,823.60",$95.66,$273.00,"5,100",773,8,0,82.47%,-8.98%
2024-01-21,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,813,274.00",,"-$105,498.00",$140.53,$279.00,"12,903","1,696",8,0,95.10%,-0.51%
2024-01-21,e2c22925-97e1-4f0e-ae13-d9e1636144ef,Merrily We Roll Along,Hudson Theatre,"$1,688,540.00",,"-$146,327.00",$218.50,$649.00,"7,728",966,8,0,100.00%,0.00%
2024-01-21,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,436,722.50",,"$35,465.00",$135.92,$399.00,"10,570","1,387",8,0,95.26%,5.80%
2024-01-21,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,076,750.44",,"-$94,680.12",$110.49,$0.00,"9,745","1,300",8,0,93.70%,-5.49%
2024-01-21,9f6235df-bf57-4f5d-9ecf-6eefcfaee95b,Prayer For The French Republic,Samuel J. Friedman Theatre,"$435,046.00",,"$103,305.00",$95.22,$299.00,"4,569",637,8,0,89.66%,-7.31%
2024-01-21,da8a8008-e066-4ae6-9176-278f2a821ec3,Purlie Victorious,Music Box Theatre,"$496,777.10",,"-$42,871.95",$98.72,$297.00,"5,032","1,001",8,0,62.84%,-2.33%
2024-01-21,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$880,135.80",,"-$126,544.70",$110.57,$299.00,"7,960","1,031",8,0,96.51%,-1.64%
2024-01-21,5ee405f9-0854-426c-bfb8-d6b956276ecd,Spamalot,St. James Theatre,"$832,676.65",,"-$220,389.30",$89.67,$0.00,"9,286","1,653",8,0,70.22%,-17.23%
2024-01-21,651e8a52-1de9-42b8-b3f9-88a56c5c0baa,Sweeney Todd,Lunt-Fontanne Theatre,"$795,399.90",,"-$1,315,746.60",$84.00,$599.00,"9,469","1,498",7,0,90.30%,-10.49%
2024-01-21,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,695,760.00",,"-$62,006.00",$118.94,$275.00,"14,257","1,807",8,0,98.62%,5.83%
2024-01-28,c3b6dace-a78e-439f-b3f2-bde3381bc6ff,& Juliet,Stephen Sondheim Theatre,"$1,058,739.00",,"$83,984.70",$131.62,$323.00,"8,044","1,026",8,0,98.00%,5.29%
2024-01-28,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,120,149.70",,"$69,042.30",$86.97,$199.50,"12,879","1,727",8,0,93.22%,3.80%
2024-01-28,36a596ef-7f7f-4936-9660-45cadd63e22b,Appropriate,Belasco Theatre,"$787,289.85",,"$86,149.50",$172.12,$376.50,"4,574",581,8,0,98.41%,3.29%
2024-01-28,6cc0f67d-b9d9-4b53-a2ed-97b5f5ab574a,Back To The Future,Winter Garden Theatre,"$1,036,005.34",,"$61,461.34",$96.53,$297.00,"10,732","1,478",8,0,90.76%,5.36%
2024-01-28,bcd8ca0f-f5cf-4636-abed-6573f9c3f1c8,"A Beautiful Noise, The Neil Diamond Musical",Broadhurst Theatre,"$798,503.30",,"$104,081.65",$122.11,$347.50,"6,539","1,153",8,0,70.89%,15.20%
2024-01-28,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$921,590.10",,"$6,486.20",$111.46,$0.00,"8,268","1,066",8,0,96.95%,1.12%
2024-01-28,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$668,147.55",,"$65,841.40",$90.28,$237.00,"7,401","1,080",8,0,85.66%,10.30%
2024-01-28,a8be9dfd-a555-4be2-a0af-be3eb5352af6,Days Of Wine And Roses,Studio 54,"$382,041.50",,"-$35,470.50",$59.78,$247.00,"6,391",988,1,7,80.86%,15.25%
2024-01-28,76da35a8-5b4f-4466-804d-cf1e578e7563,Gutenberg! The Musical!,James Earl Jones Theatre,"$1,462,226.84",,"$298,872.74",$168.87,$497.00,"8,659","1,064",8,0,101.73%,3.48%
2024-01-28,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$733,839.95",,"$38,544.20",$102.26,$0.00,"7,176",918,8,0,97.71%,1.99%
2024-01-28,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$1,725,789.50",,"-$36,772.75",$163.37,$399.00,"10,564","1,324",8,0,99.74%,1.68%
2024-01-28,882467ae-ef08-4022-8ac0-b7212a9da1da,Harmony,Ethel Barrymore Theatre,"$707,076.71",,"$166,716.94",$87.49,$297.00,"8,082","1,028",8,0,98.27%,18.48%
2024-01-28,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,145,406.95",,"$70,679.05",$96.50,$299.00,"11,869","1,622",8,0,91.47%,5.59%
2024-01-28,24c9e3cf-206e-40bd-b2a6-be0616197285,How to Dance in Ohio,Belasco Theatre,"$503,735.00",,"$120,692.95",$76.98,$247.00,"6,544",989,8,0,82.71%,19.29%
2024-01-28,20e3dd0b-992f-4893-aeb4-3bfabfb3e8f8,Kimberly Akimbo,Booth Theatre,"$524,423.30",,"$36,562.90",$91.12,$273.00,"5,755",773,8,0,93.06%,10.59%
2024-01-28,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,701,309.00",,"-$111,965.00",$131.48,$249.00,"12,940","1,696",8,0,95.37%,0.27%
2024-01-28,e2c22925-97e1-4f0e-ae13-d9e1636144ef,Merrily We Roll Along,Hudson Theatre,"$1,598,882.00",,"-$89,658.00",$206.89,$649.00,"7,728",966,8,0,100.00%,0.00%
2024-01-28,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,349,620.00",,"-$87,102.50",$132.24,$329.00,"10,206","1,387",8,0,91.98%,-3.28%
2024-01-28,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,120,096.63",,"$43,346.19",$111.41,$0.00,"10,054","1,300",8,0,96.67%,2.97%
2024-01-28,9f6235df-bf57-4f5d-9ecf-6eefcfaee95b,Prayer For The French Republic,Samuel J. Friedman Theatre,"$504,049.00",,"$69,003.00",$102.87,$299.00,"4,900",637,8,0,96.15%,6.49%
2024-01-28,da8a8008-e066-4ae6-9176-278f2a821ec3,Purlie Victorious,Music Box Theatre,"$648,791.70",,"$152,014.60",$95.41,$297.00,"6,800","1,001",8,0,84.92%,22.08%
2024-01-28,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$879,245.00",,-$890.80,$107.65,$299.00,"8,168","1,031",8,0,99.03%,2.52%
2024-01-28,5ee405f9-0854-426c-bfb8-d6b956276ecd,Spamalot,St. James Theatre,"$828,353.30",,"-$4,323.35",$86.67,$0.00,"9,558","1,653",8,0,72.28%,2.06%
2024-01-28,651e8a52-1de9-42b8-b3f9-88a56c5c0baa,Sweeney Todd,Lunt-Fontanne Theatre,"$776,081.20",,"-$19,318.70",$81.97,$299.00,"9,468","1,498",7,0,90.29%,-0.01%
2024-01-28,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,634,333.50",,"-$61,426.50",$112.34,$275.00,"14,548","1,867",8,0,97.43%,-1.19%
2024-02-04,c3b6dace-a78e-439f-b3f2-bde3381bc6ff,& Juliet,Stephen Sondheim Theatre,"$1,010,598.70",,"-$48,140.30",$124.92,$323.00,"8,090","1,026",8,0,98.56%,0.56%
2024-02-04,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,068,373.70",,"-$51,776.00",$82.80,$189.50,"12,903","1,727",8,0,93.39%,0.17%
2024-02-04,36a596ef-7f7f-4936-9660-45cadd63e22b,Appropriate,Belasco Theatre,"$762,243.02",,"-$25,046.83",$166.98,$376.50,"4,565",581,8,0,98.21%,-0.20%
2024-02-04,6cc0f67d-b9d9-4b53-a2ed-97b5f5ab574a,Back To The Future,Winter Garden Theatre,"$953,044.93",,"-$82,960.41",$88.52,$297.00,"10,766","1,478",8,0,91.05%,0.29%
2024-02-04,bcd8ca0f-f5cf-4636-abed-6573f9c3f1c8,"A Beautiful Noise, The Neil Diamond Musical",Broadhurst Theatre,"$827,666.50",,"$29,163.20",$113.18,$347.50,"7,313","1,153",8,0,79.28%,8.39%
2024-02-04,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$908,638.45",,"-$12,951.65",$109.59,$0.00,"8,291","1,066",8,0,97.22%,0.27%
2024-02-04,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$939,177.40",,"$271,029.85",$111.73,$257.00,"8,406","1,080",8,0,97.29%,11.63%
2024-02-04,a8be9dfd-a555-4be2-a0af-be3eb5352af6,Days Of Wine And Roses,Studio 54,"$521,518.50",,"$139,477.00",$77.84,$247.00,"6,700",988,8,0,84.77%,3.91%
2024-02-04,5ed87515-335c-472e-ac50-dc846cfd505a,Doubt,Todd Haimes Theatre,"$157,190.00",,$0.00,$129.37,$327.00,"1,215",727,0,2,83.56%,0.00%
2024-02-04,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$736,062.70",,"$2,222.75",$100.40,$0.00,"7,331",918,8,0,99.82%,2.11%
2024-02-04,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$1,656,990.25",,"-$68,799.25",$157.42,$399.00,"10,526","1,324",8,0,99.38%,-0.36%
2024-02-04,882467ae-ef08-4022-8ac0-b7212a9da1da,Harmony,Ethel Barrymore Theatre,"$853,054.50",,"$145,977.79",$104.80,$347.50,"8,140","1,028",8,0,98.98%,0.71%
2024-02-04,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,113,051.85",,"-$32,355.10",$92.90,$299.00,"11,981","1,622",8,0,92.33%,0.86%
2024-02-04,24c9e3cf-206e-40bd-b2a6-be0616197285,How to Dance in Ohio,Belasco Theatre,"$628,710.05",,"$124,975.05",$84.40,$248.00,"7,449",989,8,0,94.15%,11.44%
2024-02-04,20e3dd0b-992f-4893-aeb4-3bfabfb3e8f8,Kimberly Akimbo,Booth Theatre,"$498,928.90",,"-$25,494.40",$92.62,$273.00,"5,387",773,8,0,87.11%,-5.95%
2024-02-04,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,666,828.00",,"-$34,481.00",$131.46,$249.00,"12,679","1,696",8,0,93.45%,-1.92%
2024-02-04,e2c22925-97e1-4f0e-ae13-d9e1636144ef,Merrily We Roll Along,Hudson Theatre,"$1,517,469.00",,"-$81,413.00",$196.36,$649.00,"7,728",966,8,0,100.00%,0.00%
2024-02-04,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,317,468.50",,"-$32,151.50",$125.65,$329.00,"10,485","1,387",8,0,94.49%,2.51%
2024-02-04,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,119,592.64",,-$503.99,$110.06,$0.00,"10,173","1,300",8,0,97.82%,1.15%
2024-02-04,9f6235df-bf57-4f5d-9ecf-6eefcfaee95b,Prayer For The French Republic,Samuel J. Friedman Theatre,"$494,282.00",,"-$9,767.00",$100.38,$299.00,"4,924",637,8,0,96.62%,0.47%
2024-02-04,da8a8008-e066-4ae6-9176-278f2a821ec3,Purlie Victorious,Music Box Theatre,"$706,881.98",,"$58,090.28",$109.05,$297.00,"6,482","1,001",8,0,80.94%,-3.98%
2024-02-04,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$835,397.80",,"-$43,847.20",$103.93,$249.00,"8,038","1,031",8,0,97.45%,-1.58%
2024-02-04,5ee405f9-0854-426c-bfb8-d6b956276ecd,Spamalot,St. James Theatre,"$740,888.15",,"-$87,465.15",$82.49,$0.00,"8,982","1,490",8,0,75.35%,3.07%
2024-02-04,651e8a52-1de9-42b8-b3f9-88a56c5c0baa,Sweeney Todd,Lunt-Fontanne Theatre,"$857,422.40",,"$81,341.20",$86.34,$299.00,"9,931","1,498",7,0,94.71%,4.42%
2024-02-04,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,602,195.00",,"-$32,138.50",$108.29,$275.00,"14,796","1,867",8,0,99.09%,1.66%
2024-02-11,c3b6dace-a78e-439f-b3f2-bde3381bc6ff,& Juliet,Stephen Sondheim Theatre,"$897,506.30",,"-$113,092.40",$119.88,$323.00,"7,487","1,026",8,0,91.22%,-7.34%
2024-02-11,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$923,150.50",,"-$145,223.20",$77.34,$189.50,"11,936","1,727",8,0,86.39%,-7.00%
2024-02-11,36a596ef-7f7f-4936-9660-45cadd63e22b,Appropriate,Belasco Theatre,"$706,260.30",,"-$55,982.72",$177.01,$376.50,"3,990",581,7,0,98.11%,-0.10%
2024-02-11,6cc0f67d-b9d9-4b53-a2ed-97b5f5ab574a,Back To The Future,Winter Garden Theatre,"$838,365.82",,"-$114,679.11",$86.42,$297.00,"9,701","1,478",8,0,82.04%,-9.01%
2024-02-11,bcd8ca0f-f5cf-4636-abed-6573f9c3f1c8,"A Beautiful Noise, The Neil Diamond Musical",Broadhurst Theatre,"$642,723.70",,"-$184,942.80",$114.30,$347.50,"5,623","1,153",8,0,60.96%,-18.32%
2024-02-11,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$789,980.17",,"-$118,658.28",$101.85,$0.00,"7,756","1,066",8,0,90.95%,-6.27%
2024-02-11,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$830,197.10",,"-$108,980.30",$111.53,$277.00,"7,444","1,080",8,0,86.16%,-11.13%
2024-02-11,a8be9dfd-a555-4be2-a0af-be3eb5352af6,Days Of Wine And Roses,Studio 54,"$425,452.00",,"-$96,066.50",$87.06,$247.00,"4,887",988,8,0,61.83%,-22.94%
2024-02-11,5ed87515-335c-472e-ac50-dc846cfd505a,Doubt,Todd Haimes Theatre,"$447,698.40",,"$290,508.40",$98.79,$323.00,"4,532",727,0,7,89.05%,5.49%
2024-02-11,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$791,576.85",,"$55,514.15",$110.59,$0.00,"7,158",918,8,0,97.47%,-2.35%
2024-02-11,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$1,565,094.75",,"-$91,895.50",$153.17,$399.00,"10,218","1,324",8,0,96.47%,-2.91%
2024-02-11,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$949,121.80",,"-$163,930.05",$90.99,$299.00,"10,431","1,622",8,0,80.39%,-11.94%
2024-02-11,24c9e3cf-206e-40bd-b2a6-be0616197285,How to Dance in Ohio,Belasco Theatre,"$797,305.43",,"$168,595.38",$101.46,$258.00,"7,858",989,8,0,99.32%,5.17%
2024-02-11,20e3dd0b-992f-4893-aeb4-3bfabfb3e8f8,Kimberly Akimbo,Booth Theatre,"$440,679.76",,"-$58,249.14",$91.22,$273.00,"4,831",773,8,0,78.12%,-8.99%
2024-02-11,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,504,345.65",,"-$162,482.35",$116.98,$215.00,"12,860","1,696",8,0,94.78%,1.33%
2024-02-11,e2c22925-97e1-4f0e-ae13-d9e1636144ef,Merrily We Roll Along,Hudson Theatre,"$1,494,372.00",,"-$23,097.00",$193.37,$649.00,"7,728",966,8,0,100.00%,0.00%
2024-02-11,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,163,724.50",,"-$153,744.00",$122.96,$329.00,"9,464","1,387",8,0,85.29%,-9.20%
2024-02-11,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,205,605.31",,"$86,012.67",$117.82,$0.00,"10,233","1,300",8,0,98.39%,0.57%
2024-02-11,dd6b202c-9c94-4462-a450-744663b7b96d,The Notebook,Gerald Schoenfeld Theatre,"$364,678.00",,$0.00,$122.17,$323.00,"2,985","1,017",0,3,97.84%,0.00%
