data1,data2,data3,data4,data5,data6,data7,data8,data9,data11,data12,totalCnt,__typename,_date
3,얼쑤 [은평],뮤지컬,2023-10-12,2023-10-13,은평문화예술회관 공연장,1,99,1318,PF226211,FC000064,4,PerfoByDTO,20231013
4,"제23회 SPAF, 싸움의 기술, 졸 2.0",연극,2023-10-12,2023-10-15,여행자극장,1,52,741,PF223138,FC001529,4,PerfoByDTO,20231013
1,이상한 엄마 [전주],뮤지컬,2023-10-12,2023-10-14,한국소리문화의전당 모악당,3,1297,49590,PF225394,FC000477,6,PerfoByDTO,20231014
2,마리 퀴리 [부산],뮤지컬,2023-10-14,2023-10-15,부산문화회관 대극장,2,739,23222,PF226243,FC000167,6,PerfoByDTO,20231014
3,파리넬리 [오산],뮤지컬,2023-10-13,2023-10-14,오산문화예술회관 대공연장,1,726,19414,PF223560,FC000145,6,PerfoByDTO,20231014
4,무풍 [진주],한국음악(국악),2023-10-14,2023-10-14,경상대학교 GNU 국제문화회관 대강당,1,291,6075,PF225824,FC002324,6,PerfoByDTO,20231014
5,조상님께 바치는 댄스 [대구],무용(서양/한국무용),2023-10-14,2023-10-15,대구문화예술회관 팔공홀,1,111,1457,PF225115,FC000191,6,PerfoByDTO,20231014
6,"제23회 SPAF, 싸움의 기술, 졸 2.0",연극,2023-10-12,2023-10-15,여행자극장,1,47,870,PF223138,FC001529,6,PerfoByDTO,20231014
1,마리 퀴리 [부산],뮤지컬,2023-10-14,2023-10-15,부산문화회관 대극장,2,742,18219,PF226243,FC000167,3,PerfoByDTO,20231015
2,조상님께 바치는 댄스 [대구],무용(서양/한국무용),2023-10-14,2023-10-15,대구문화예술회관 팔공홀,1,80,990,PF225115,FC000191,3,PerfoByDTO,20231015
3,"제23회 SPAF, 싸움의 기술, 졸 2.0",연극,2023-10-12,2023-10-15,여행자극장,1,44,825,PF223138,FC001529,3,PerfoByDTO,20231015
1,"공연예술축제 그라제, 콜비츠와의 대화 [광주]",한국음악(국악),2023-10-17,2023-10-18,광주 예술의 전당 소극장,1,24,374,PF227298,FC000233,1,PerfoByDTO,20231017
1,"공연예술축제 그라제, 콜비츠와의 대화 [광주]",한국음악(국악),2023-10-17,2023-10-18,광주 예술의 전당 소극장,1,38,530,PF227298,FC000233,1,PerfoByDTO,20231018
1,그래비티 스페이스 [당진],뮤지컬,2023-10-19,2023-10-22,당진문예의전당 대공연장,2,94,200,PF226319,FC000424,1,PerfoByDTO,20231019
1,목련 아래의 디오니소스 [인천],연극,2023-10-20,2023-10-21,부평아트센터 해누리극장,1,201,1227,PF224589,FC000216,2,PerfoByDTO,20231020
2,그래비티 스페이스 [당진],뮤지컬,2023-10-19,2023-10-22,당진문예의전당 대공연장,2,163,200,PF226319,FC000424,2,PerfoByDTO,20231020
1,"스웨그에이지 외쳐, 조선! [함안]",뮤지컬,2023-10-21,2023-10-21,함안문화예술회관 대공연장,2,1002,16404,PF223720,FC000584,3,PerfoByDTO,20231021
2,목련 아래의 디오니소스 [인천],연극,2023-10-20,2023-10-21,부평아트센터 해누리극장,2,347,804,PF224589,FC000216,3,PerfoByDTO,20231021
3,그래비티 스페이스 [당진],뮤지컬,2023-10-19,2023-10-22,당진문예의전당 대공연장,2,177,690,PF226319,FC000424,3,PerfoByDTO,20231021
1,그래비티 스페이스 [당진],뮤지컬,2023-10-19,2023-10-22,당진문예의전당 대공연장,2,199,770,PF226319,FC000424,1,PerfoByDTO,20231022
1,테레즈 라캥 [대구],뮤지컬,2023-10-27,2023-10-28,대구문화예술회관 팔공홀,1,378,8216,PF225166,FC000191,3,PerfoByDTO,20231027
2,이상한 나라의 앨리스 [제주],무용(서양/한국무용),2023-10-27,2023-10-28,서귀포예술의전당 대극장,1,352,3544,PF227243,FC001231,3,PerfoByDTO,20231027
3,목련 아래의 디오니소스 [진주],연극,2023-10-27,2023-10-28,현장아트홀,1,105,1354,PF226234,FC000714,3,PerfoByDTO,20231027
1,이상한 나라의 앨리스 [제주],무용(서양/한국무용),2023-10-27,2023-10-28,서귀포예술의전당 대극장,2,827,8904,PF227243,FC001231,5,PerfoByDTO,20231028
2,테레즈 라캥 [대구],뮤지컬,2023-10-27,2023-10-28,대구문화예술회관 팔공홀,2,628,14174,PF225166,FC000191,5,PerfoByDTO,20231028
3,"개관 15주년 컬렉션 IV, 조상님께 바치는 댄스 [창원]",무용(서양/한국무용),2023-10-28,2023-10-29,3.15아트센터 대극장,1,384,682,PF226603,FC000877,5,PerfoByDTO,20231028
4,왕세자 실종사건 [구리],뮤지컬,2023-10-28,2023-10-28,구리아트홀 코스모스대극장,2,296,5154,PF226126,FC001196,5,PerfoByDTO,20231028
5,목련 아래의 디오니소스 [진주],연극,2023-10-27,2023-10-28,현장아트홀,2,52,772,PF226234,FC000714,5,PerfoByDTO,20231028
1,"개관 15주년 컬렉션 IV, 조상님께 바치는 댄스 [창원]",무용(서양/한국무용),2023-10-28,2023-10-29,3.15아트센터 대극장,1,349,782,PF226603,FC000877,1,PerfoByDTO,20231029
1,"제7회 창원국제실내악축제, 클래식, 벽을 허물다 [성산아트홀]",서양음악(클래식),2023-11-01,2023-11-01,성산아트홀 소극장,2,566,6121,PF226022,FC000885,1,PerfoByDTO,20231101
1,무풍 [서울],한국음악(국악),2023-11-02,2023-11-05,꿈의숲아트센터 퍼포먼스홀,1,185,2865,PF227876,FC000567,1,PerfoByDTO,20231102
1,"스웨그에이지 외쳐, 조선! [인천]",뮤지컬,2023-11-03,2023-11-04,부평아트센터 해누리극장,1,514,14776,PF224850,FC000216,6,PerfoByDTO,20231103
2,테레즈 라캥 [홍성],뮤지컬,2023-11-03,2023-11-04,홍주문화회관 대공연장,2,409,3775,PF225716,FC000445,6,PerfoByDTO,20231103
3,왕세자 실종사건 [여주],뮤지컬,2023-11-03,2023-11-04,세종국악당,1,340,5984,PF226470,FC000662,6,PerfoByDTO,20231103
4,조상님께 바치는 댄스 [용인],무용(서양/한국무용),2023-11-03,2023-11-04,용인포은아트홀,1,283,494,PF226232,FC000057,6,PerfoByDTO,20231103
5,연희도깨비 [군포],한국음악(국악),2023-11-03,2023-11-04,군포문화예술회관 철쭉홀,1,271,2710,PF225793,FC001167,6,PerfoByDTO,20231103
6,무풍 [서울],한국음악(국악),2023-11-02,2023-11-05,꿈의숲아트센터 퍼포먼스홀,1,168,2547,PF227876,FC000567,6,PerfoByDTO,20231103
1,"스웨그에이지 외쳐, 조선! [인천]",뮤지컬,2023-11-03,2023-11-04,부평아트센터 해누리극장,2,1130,32718,PF224850,FC000216,7,PerfoByDTO,20231104
2,연희도깨비 [군포],한국음악(국악),2023-11-03,2023-11-04,군포문화예술회관 철쭉홀,2,336,4672,PF225793,FC001167,7,PerfoByDTO,20231104
3,조상님께 바치는 댄스 [용인],무용(서양/한국무용),2023-11-03,2023-11-04,용인포은아트홀,1,275,906,PF226232,FC000057,7,PerfoByDTO,20231104
4,서교동에서 죽다 [서울 꿈빛극장],연극,2023-11-04,2023-11-05,성북미디어문화마루 꿈빛극장,2,237,3246,PF225362,FC002770,7,PerfoByDTO,20231104
5,왕세자 실종사건 [여주],뮤지컬,2023-11-03,2023-11-04,세종국악당,1,231,3549,PF226470,FC000662,7,PerfoByDTO,20231104
6,테레즈 라캥 [홍성],뮤지컬,2023-11-03,2023-11-04,홍주문화회관 대공연장,1,220,1890,PF225716,FC000445,7,PerfoByDTO,20231104
7,무풍 [서울],한국음악(국악),2023-11-02,2023-11-05,꿈의숲아트센터 퍼포먼스홀,1,172,2490,PF227876,FC000567,7,PerfoByDTO,20231104
1,무풍 [서울],한국음악(국악),2023-11-02,2023-11-05,꿈의숲아트센터 퍼포먼스홀,1,267,4299,PF227876,FC000567,2,PerfoByDTO,20231105
2,서교동에서 죽다 [서울 꿈빛극장],연극,2023-11-04,2023-11-05,성북미디어문화마루 꿈빛극장,1,163,2079,PF225362,FC002770,2,PerfoByDTO,20231105
1,"제7회 창원국제실내악축제: 클래식, 벽을 허물다 [3.15아트센터]",서양음악(클래식),2023-11-07,2023-11-07,3.15아트센터 대극장,2,1202,4026,PF226019,FC000877,1,PerfoByDTO,20231107
1,테레즈 라캥 [공주],뮤지컬,2023-11-09,2023-11-11,공주문예회관 대공연장,1,122,1258,PF224764,FC000415,1,PerfoByDTO,20231109
1,왕세자 실종사건 [거창],뮤지컬,2023-11-10,2023-11-11,거창문화센터 공연장,1,469,2926,PF228736,FC000879,2,PerfoByDTO,20231110
2,테레즈 라캥 [공주],뮤지컬,2023-11-09,2023-11-11,공주문예회관 대공연장,1,372,3427,PF224764,FC000415,2,PerfoByDTO,20231110
1,마리퀴리 [대구],뮤지컬,2023-11-11,2023-11-12,대구문화예술회관 팔공홀,2,735,48793,PF226199,FC000191,4,PerfoByDTO,20231111
2,테레즈 라캥 [공주],뮤지컬,2023-11-09,2023-11-11,공주문예회관 대공연장,1,381,3520,PF224764,FC000415,4,PerfoByDTO,20231111
3,왕세자 실종사건 [거창],뮤지컬,2023-11-10,2023-11-11,거창문화센터 공연장,1,314,1933,PF228736,FC000879,4,PerfoByDTO,20231111
4,지정 [용인],연극,2023-11-11,2023-11-12,용인시문화예술회관 처인홀,2,248,923,PF225300,FC000823,4,PerfoByDTO,20231111
1,마리퀴리 [대구],뮤지컬,2023-11-11,2023-11-12,대구문화예술회관 팔공홀,2,214,15841,PF226199,FC000191,2,PerfoByDTO,20231112
2,지정 [용인],연극,2023-11-11,2023-11-12,용인시문화예술회관 처인홀,1,212,1016,PF225300,FC000823,2,PerfoByDTO,20231112
1,오셀로와 이아고,한국음악(국악),2023-11-16,2023-11-18,금나래아트홀,1,192,1194,PF226762,FC000784,1,PerfoByDTO,20231116
1,왕세자 실종사건 [창원],뮤지컬,2023-11-17,2023-11-18,3.15아트센터 대극장,1,638,6239,PF227454,FC000877,5,PerfoByDTO,20231117
2,그래비티 스페이스 [여수],뮤지컬,2023-11-17,2023-11-18,GS칼텍스 예울마루 대극장,3,316,5895,PF227196,FC000826,5,PerfoByDTO,20231117
3,"오페라 하이라이트 페스타, 봄봄 [화성]",서양음악(클래식),2023-11-17,2023-11-17,반석아트홀,1,283,1926,PF225030,FC000118,5,PerfoByDTO,20231117
4,오셀로와 이아고,한국음악(국악),2023-11-16,2023-11-18,금나래아트홀,2,277,1596,PF226762,FC000784,5,PerfoByDTO,20231117
5,테레즈 라캥 [인천],뮤지컬,2023-11-17,2023-11-18,청라복합문화센터 블루노바홀 공연장,1,198,2592,PF226245,FC002833,5,PerfoByDTO,20231117
1,왕세자 실종사건 [창원],뮤지컬,2023-11-17,2023-11-18,3.15아트센터 대극장,1,727,8349,PF227454,FC000877,10,PerfoByDTO,20231118
2,친절한 돼지씨 [대구],한국음악(국악),2023-11-18,2023-11-18,어울아트센터(구. 대구북구문예회관) 함지홀(대공연장),2,464,3372,PF228261,FC001178,10,PerfoByDTO,20231118
3,"오페라 하이라이트 페스타, 카르멘 [화성]",서양음악(클래식),2023-11-18,2023-11-18,반석아트홀,1,430,2797,PF225029,FC000118,10,PerfoByDTO,20231118
4,테레즈 라캥 [인천],뮤지컬,2023-11-17,2023-11-18,청라복합문화센터 블루노바홀 공연장,2,368,5176,PF226245,FC002833,10,PerfoByDTO,20231118
5,그래비티 스페이스 [여수],뮤지컬,2023-11-17,2023-11-18,GS칼텍스 예울마루 대극장,3,360,8070,PF227196,FC000826,10,PerfoByDTO,20231118
6,오셀로와 이아고,한국음악(국악),2023-11-16,2023-11-18,금나래아트홀,1,293,1586,PF226762,FC000784,10,PerfoByDTO,20231118
7,지정 [광주],연극,2023-11-18,2023-11-19,국립아시아문화전당 극장2,1,269,2790,PF225627,FC001270,10,PerfoByDTO,20231118
8,실험실 콘서트 [대구],서양음악(클래식),2023-11-18,2023-11-18,대구문화예술회관 비슬홀,2,225,1738,PF228180,FC000191,10,PerfoByDTO,20231118
9,헬렌 앤 미 [부산],뮤지컬,2023-11-18,2023-11-19,부산민주공원 공연장 큰방(중극장),1,212,1389,PF227708,FC000853,10,PerfoByDTO,20231118
10,평롱(平弄): 그 평안한 떨림 [전주],한국음악(국악),2023-11-18,2023-11-18,국립무형유산원 대공연장,2,170,1700,PF227322,FC001518,10,PerfoByDTO,20231118
1,"오페라 하이라이트 페스타, 오텔로 [화성]",서양음악(클래식),2023-11-19,2023-11-19,반석아트홀,1,397,2565,PF225031,FC000118,3,PerfoByDTO,20231119
2,지정 [광주],연극,2023-11-18,2023-11-19,국립아시아문화전당 극장2,1,146,1416,PF225627,FC001270,3,PerfoByDTO,20231119
3,헬렌 앤 미 [부산],뮤지컬,2023-11-18,2023-11-19,부산민주공원 공연장 큰방(중극장),1,125,793,PF227708,FC000853,3,PerfoByDTO,20231119
1,지정 [부산],연극,2023-11-23,2023-11-24,(재) 영화의전당 하늘연극장,2,621,8372,PF225297,FC000175,1,PerfoByDTO,20231123
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,300,18686,PF226540,FC001208,3,PerfoByDTO,20231124
2,지정 [부산],연극,2023-11-23,2023-11-24,(재) 영화의전당 하늘연극장,1,176,2016,PF225297,FC000175,3,PerfoByDTO,20231124
3,피스트: 여덟 개의 순간 [광명],무용(서양/한국무용),2023-11-24,2023-11-25,광명시민회관 대공연장,1,53,237,PF228587,FC000071,3,PerfoByDTO,20231124
1,파리넬리 [의정부],뮤지컬,2023-11-25,2023-11-25,의정부예술의전당 대극장,1,1423,51181,PF226763,FC000019,4,PerfoByDTO,20231125
2,이상한 나라의 앨리스 [김포],무용(서양/한국무용),2023-11-25,2023-11-26,김포아트홀,2,982,11111,PF227159,FC001618,4,PerfoByDTO,20231125
3,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,698,47821,PF226540,FC001208,4,PerfoByDTO,20231125
4,피스트: 여덟 개의 순간 [광명],무용(서양/한국무용),2023-11-24,2023-11-25,광명시민회관 대공연장,1,31,195,PF228587,FC000071,4,PerfoByDTO,20231125
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,552,28805,PF226540,FC001208,2,PerfoByDTO,20231126
2,이상한 나라의 앨리스 [김포],무용(서양/한국무용),2023-11-25,2023-11-26,김포아트홀,1,493,5531,PF227159,FC001618,2,PerfoByDTO,20231126
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,215,12642,PF226540,FC001208,1,PerfoByDTO,20231128
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,433,23894,PF226540,FC001208,1,PerfoByDTO,20231129
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,172,7977,PF226540,FC001208,1,PerfoByDTO,20231130
1,이상한 나라의 앨리스 [의정부],무용(서양/한국무용),2023-12-01,2023-12-02,의정부예술의전당 대극장,2,772,13234,PF228116,FC000019,3,PerfoByDTO,20231201
2,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,169,8745,PF226540,FC001208,3,PerfoByDTO,20231201
3,수박수영장 [부여],뮤지컬,2023-12-01,2023-12-02,국립부여박물관 사비마루,1,64,558,PF229281,FC001573,3,PerfoByDTO,20231201
1,수박수영장 [부여],뮤지컬,2023-12-01,2023-12-02,국립부여박물관 사비마루,2,779,5058,PF229281,FC001573,3,PerfoByDTO,20231202
2,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,560,35011,PF226540,FC001208,3,PerfoByDTO,20231202
3,이상한 나라의 앨리스 [의정부],무용(서양/한국무용),2023-12-01,2023-12-02,의정부예술의전당 대극장,1,557,6234,PF228116,FC000019,3,PerfoByDTO,20231202
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,565,33897,PF226540,FC001208,1,PerfoByDTO,20231203
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,111,2758,PF226540,FC001208,1,PerfoByDTO,20231205
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,617,38895,PF226540,FC001208,1,PerfoByDTO,20231206
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,193,8269,PF226540,FC001208,1,PerfoByDTO,20231207
1,"스웨그에이지 외쳐, 조선! [의정부]",뮤지컬,2023-12-08,2023-12-09,의정부예술의전당 대극장,1,573,19469,PF228097,FC000019,2,PerfoByDTO,20231208
2,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,242,15469,PF226540,FC001208,2,PerfoByDTO,20231208
1,"스웨그에이지 외쳐, 조선! [의정부]",뮤지컬,2023-12-08,2023-12-09,의정부예술의전당 대극장,2,697,24490,PF228097,FC000019,2,PerfoByDTO,20231209
2,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,513,32465,PF226540,FC001208,2,PerfoByDTO,20231209
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,447,28822,PF226540,FC001208,1,PerfoByDTO,20231210
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,210,11741,PF226540,FC001208,1,PerfoByDTO,20231212
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,725,52443,PF226540,FC001208,1,PerfoByDTO,20231213
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,141,8405,PF226540,FC001208,1,PerfoByDTO,20231214
1,렛미플라이 [부산],뮤지컬,2023-12-15,2023-12-16,부산문화회관 중극장,1,715,31749,PF217908,FC000167,3,PerfoByDTO,20231215
2,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,343,21847,PF226540,FC001208,3,PerfoByDTO,20231215
3,수박수영장 [영월],뮤지컬,2023-12-15,2023-12-16,영월군문화예술회관,1,22,140,PF229235,FC000751,3,PerfoByDTO,20231215
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,786,53020,PF226540,FC001208,4,PerfoByDTO,20231216
2,렛미플라이 [부산],뮤지컬,2023-12-15,2023-12-16,부산문화회관 중극장,1,475,18175,PF217908,FC000167,4,PerfoByDTO,20231216
3,수박수영장 [영월],뮤지컬,2023-12-15,2023-12-16,영월군문화예술회관,2,421,2948,PF229235,FC000751,4,PerfoByDTO,20231216
4,헬렌 앤 미 [김포],뮤지컬,2023-12-16,2023-12-16,통진두레문화센터 두레홀,2,418,3048,PF231846,FC001198,4,PerfoByDTO,20231216
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,516,31078,PF226540,FC001208,1,PerfoByDTO,20231217
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,264,16019,PF226540,FC001208,1,PerfoByDTO,20231219
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,747,50558,PF226540,FC001208,1,PerfoByDTO,20231220
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,175,9136,PF226540,FC001208,1,PerfoByDTO,20231221
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,1,224,12838,PF226540,FC001208,2,PerfoByDTO,20231222
2,수박수영장 [서울 관악],뮤지컬,2023-12-22,2023-12-23,관악아트홀 (구. 관악문화관) 관악아트홀 (구. 관악문화관) ,1,137,2246,PF231335,FC000036,2,PerfoByDTO,20231222
1,마리 퀴리,뮤지컬,2023-11-24,2024-02-18,홍익대 대학로 아트센터 대극장,2,768,51127,PF226540,FC001208,3,PerfoByDTO,20231223
2,수박수영장 [서울 관악],뮤지컬,2023-12-22,2023-12-23,관악아트홀 (구. 관악문화관) 관악아트홀 (구. 관악문화관) ,2,690,9875,PF231335,FC000036,3,PerfoByDTO,20231223
3,렛미플라이 [안양],뮤지컬,2023-12-23,2023-12-24,평촌아트홀,1,577,23165,PF229738,FC001245,3,PerfoByDTO,20231223
